THUMB,INDEX,MIDDLE,G1,G2,G3,LABEL
874,851,860,12065,-6819,-4256,3
874,851,861,12064,-6820,-4256,3
873,851,860,12064,-6819,-4256,3
873,850,862,12065,-6820,-4257,3
872,851,860,12064,-6819,-4255,3
873,850,861,12065,-6821,-4256,3
872,849,862,12063,-6819,-4256,3
872,849,860,12064,-6821,-4256,3
874,850,862,12064,-6820,-4255,3
872,849,861,12065,-6821,-4255,3
873,851,860,12063,-6819,-4255,3
872,851,862,12065,-6819,-4257,3
873,850,861,12064,-6820,-4255,3
874,851,860,12063,-6821,-4257,3
872,850,862,12065,-6821,-4255,3
872,850,860,12064,-6820,-4257,3
872,849,860,12063,-6821,-4257,3
873,850,861,12065,-6820,-4255,3
874,849,860,12065,-6820,-4256,3
874,849,860,12064,-6820,-4257,3
872,850,861,12065,-6821,-4256,3
873,849,860,12065,-6820,-4255,3
872,851,862,12064,-6820,-4257,3
873,849,862,12064,-6819,-4256,3
874,850,862,12064,-6820,-4257,3
873,851,861,12064,-6820,-4255,3
874,850,862,12065,-6821,-4255,3
872,849,861,12063,-6820,-4256,3
872,850,862,12064,-6820,-4255,3
874,850,860,12063,-6820,-4257,3
880,862,859,16220,2244,-3633,3
909,876,869,15389,1336,-5020,3
879,862,860,16221,2243,-3632,3
899,863,862,17307,1971,-5975,3
901,864,862,17308,1972,-5975,3
900,862,860,17309,1972,-5975,3
900,864,862,17308,1971,-5977,3
899,863,860,17309,1972,-5975,3
900,864,860,17307,1973,-5977,3
900,864,862,17308,1973,-5977,3
900,863,862,17308,1971,-5976,3
901,864,860,17308,1972,-5976,3
899,863,862,17307,1971,-5977,3
901,862,860,17307,1971,-5976,3
899,863,862,17307,1972,-5975,3
901,862,862,17307,1971,-5975,3
900,863,862,17308,1973,-5976,3
901,864,861,17307,1972,-5977,3
899,862,860,17308,1972,-5975,3
899,864,862,17307,1972,-5975,3
899,863,862,17308,1971,-5975,3
899,864,861,17309,1972,-5975,3
900,863,861,17309,1973,-5977,3
899,863,860,17307,1971,-5975,3
900,863,860,17307,1972,-5975,3
901,864,861,17309,1971,-5976,3
900,864,861,17307,1973,-5977,3
900,863,862,17308,1972,-5976,3
901,863,861,17309,1972,-5976,3
899,864,860,17307,1972,-5976,3
899,863,862,17308,1973,-5976,3
900,864,862,17309,1973,-5975,3
901,862,862,17307,1973,-5977,3
900,862,860,17309,1972,-5977,3
899,864,860,17308,1973,-5976,3
900,862,860,17309,1973,-5977,3
900,863,861,17308,1971,-5975,3
900,864,861,17307,1972,-5975,3
900,864,862,17309,1973,-5975,3
900,863,861,17308,1973,-5975,3
899,864,860,17307,1972,-5977,3
899,862,862,17309,1971,-5976,3
901,864,860,17307,1971,-5977,3
901,863,862,17309,1971,-5975,3
900,864,860,17308,1972,-5977,3
901,862,860,17307,1973,-5976,3
901,862,862,17307,1972,-5977,3
899,863,860,17307,1972,-5976,3
899,864,860,17308,1971,-5975,3
899,862,862,17309,1972,-5977,3
901,864,862,17308,1971,-5977,3
900,863,861,17307,1973,-5976,3
901,864,862,17308,1972,-5975,3
901,862,861,17308,1972,-5976,3
900,863,862,17308,1973,-5976,3
899,863,861,17309,1972,-5975,3
900,864,862,17307,1973,-5975,3
900,863,862,17307,1973,-5975,3
901,863,861,17309,1971,-5976,3
900,864,862,17308,1973,-5977,3
899,863,861,17308,1973,-5977,3
901,862,862,17309,1973,-5975,3
899,863,862,17307,1973,-5976,3
899,862,862,17309,1973,-5976,3
899,864,862,17308,1973,-5975,3
900,863,861,17307,1972,-5975,3
901,862,862,17307,1971,-5975,3
901,863,860,17307,1973,-5975,3
895,864,862,15349,4664,-9020,3
894,862,860,15347,4665,-9021,3
896,862,860,15347,4664,-9021,3
895,864,860,15347,4664,-9021,3
894,862,862,15347,4664,-9020,3
895,862,861,15349,4665,-9020,3
894,862,862,15348,4663,-9020,3
896,862,861,15348,4663,-9020,3
896,862,862,15348,4664,-9020,3
894,863,860,15347,4664,-9020,3
894,863,862,15347,4665,-9021,3
894,862,861,15347,4664,-9021,3
894,864,862,15347,4663,-9021,3
895,864,861,15348,4664,-9021,3
894,863,862,15348,4665,-9019,3
896,863,860,15348,4665,-9019,3
896,863,862,15349,4665,-9020,3
894,864,862,15348,4664,-9019,3
894,862,862,15348,4664,-9020,3
895,863,862,15347,4664,-9020,3
895,863,862,15349,4664,-9020,3
894,863,861,15348,4665,-9020,3
895,864,860,15347,4663,-9021,3
896,864,860,15347,4663,-9019,3
896,864,860,15349,4663,-9019,3
896,863,862,15349,4663,-9019,3
896,863,861,15347,4665,-9021,3
895,864,862,15348,4665,-9019,3
896,864,861,15347,4664,-9021,3
895,862,862,15347,4663,-9020,3
900,863,862,17309,1971,-5976,3
895,863,862,15349,4665,-9021,3
895,863,861,15347,4663,-9021,3
899,864,860,17307,1971,-5975,3
900,863,861,17307,1972,-5976,3
900,863,862,17308,1971,-5976,3
901,862,861,17309,1973,-5977,3
896,862,861,15349,4663,-9020,3
895,864,862,15347,4665,-9020,3
894,863,862,15348,4665,-9019,3
894,863,862,15347,4664,-9021,3
894,864,861,15347,4663,-9019,3
896,862,860,15348,4664,-9019,3
896,862,860,15349,4664,-9021,3
896,863,861,15349,4663,-9020,3
894,863,861,15348,4663,-9020,3
896,862,861,15348,4665,-9021,3
895,862,862,15348,4664,-9021,3
896,864,862,15347,4663,-9020,3
896,862,861,15347,4664,-9019,3
895,863,862,15349,4665,-9020,3
894,862,862,15348,4663,-9021,3
894,862,862,15348,4663,-9021,3
894,863,861,15347,4664,-9019,3
894,862,861,15348,4664,-9019,3
895,863,861,15347,4664,-9019,3
895,863,861,15348,4665,-9019,3
896,864,862,15349,4664,-9021,3
896,863,861,15349,4664,-9021,3
894,862,860,15349,4664,-9020,3
896,863,862,15347,4665,-9019,3
895,863,860,15347,4665,-9019,3
896,862,861,15347,4663,-9019,3
894,863,861,15348,4663,-9019,3
901,862,861,17309,1973,-5977,3
901,862,861,17307,1971,-5977,3
909,874,871,15388,1336,-5019,3
909,876,871,15387,1336,-5020,3
907,875,869,15389,1336,-5020,3
907,874,870,15388,1336,-5021,3
909,876,870,15387,1336,-5020,3
909,875,870,15387,1337,-5020,3
907,874,869,15388,1337,-5020,3
909,874,871,15387,1336,-5019,3
909,876,869,15389,1337,-5020,3
907,875,870,15387,1336,-5020,3
908,874,869,15388,1336,-5021,3
908,876,871,15388,1335,-5021,3
909,876,871,15388,1336,-5019,3
907,876,869,15388,1336,-5019,3
908,876,869,15387,1336,-5020,3
908,875,869,15387,1337,-5019,3
909,874,870,15389,1337,-5020,3
908,874,871,15389,1335,-5019,3
909,875,871,15389,1335,-5019,3
908,875,870,15388,1335,-5021,3
907,875,870,15388,1335,-5021,3
909,876,871,15387,1335,-5021,3
907,875,869,15389,1336,-5020,3
907,874,869,15387,1337,-5021,3
909,875,871,15387,1337,-5019,3
909,875,869,15387,1337,-5021,3
909,874,869,15389,1336,-5020,3
908,875,869,15387,1335,-5019,3
909,876,870,15389,1335,-5019,3
908,876,869,15388,1337,-5019,3
907,875,869,15388,1336,-5020,3
909,875,870,15387,1336,-5021,3
908,874,869,15388,1336,-5020,3
908,874,870,15388,1337,-5021,3
908,875,870,15389,1335,-5020,3
908,875,870,15388,1336,-5020,3
908,875,871,15389,1337,-5020,3
909,874,870,15387,1335,-5019,3
909,876,869,15388,1335,-5021,3
909,875,869,15388,1336,-5020,3
907,875,869,15387,1337,-5020,3
909,874,869,15389,1335,-5021,3
909,876,869,15388,1336,-5020,3
908,874,869,15389,1335,-5020,3
908,874,869,15388,1336,-5019,3
909,876,869,15387,1337,-5020,3
907,874,869,15388,1337,-5019,3
907,874,870,15387,1337,-5020,3
907,876,869,15388,1336,-5020,3
909,876,869,15388,1337,-5019,3
907,876,870,15387,1337,-5020,3
907,876,869,15389,1337,-5020,3
907,876,871,15387,1335,-5019,3
908,876,870,15389,1335,-5020,3
907,876,870,15387,1335,-5020,3
907,874,869,15388,1335,-5019,3
908,874,870,15389,1336,-5021,3
907,875,870,15387,1337,-5020,3
909,876,871,15388,1336,-5021,3
908,876,869,15389,1337,-5021,3
909,874,869,15389,1335,-5019,3
908,875,871,15388,1336,-5020,3
908,875,870,15388,1335,-5019,3
868,846,858,16227,3613,-5692,3
907,876,869,15389,1335,-5019,3
907,876,870,15388,1337,-5019,3
909,876,870,15389,1335,-5020,3
900,864,861,17307,1971,-5976,3
901,864,862,17309,1973,-5977,3
899,862,860,17308,1972,-5977,3
900,862,861,17307,1973,-5975,3
899,863,862,17307,1971,-5975,3
900,862,861,17308,1971,-5976,3
901,862,860,17307,1972,-5977,3
900,862,861,17308,1972,-5976,3
900,862,862,17308,1973,-5977,3
900,862,862,17308,1971,-5976,3
901,864,861,17307,1972,-5977,3
901,863,862,17309,1972,-5975,3
901,862,862,17309,1973,-5977,3
901,864,862,17307,1973,-5976,3
900,862,862,17308,1971,-5976,3
900,864,862,17307,1973,-5977,3
899,862,860,17309,1972,-5976,3
900,864,860,17309,1971,-5977,3
899,862,860,17307,1973,-5976,3
899,863,860,17309,1973,-5977,3
900,864,862,17308,1973,-5975,3
900,864,860,17308,1973,-5977,3
899,864,861,17309,1973,-5977,3
900,864,861,17308,1972,-5977,3
901,862,862,17308,1971,-5977,3
899,862,861,17309,1973,-5976,3
899,863,860,17307,1971,-5977,3
909,874,870,15387,1336,-5020,3
901,862,860,17308,1973,-5975,3
909,875,871,15388,1336,-5021,3
907,875,871,15387,1335,-5020,3
907,875,869,15389,1335,-5019,3
907,875,870,15389,1336,-5020,3
908,875,871,15387,1336,-5020,3
909,876,871,15389,1336,-5019,3
909,875,871,15389,1336,-5020,3
907,875,871,15389,1336,-5019,3
907,874,869,15389,1336,-5021,3
909,876,870,15389,1335,-5021,3
907,876,870,15387,1337,-5021,3
908,874,869,15389,1337,-5021,3
907,874,869,15388,1336,-5019,3
908,875,869,15388,1336,-5019,3
908,875,871,15389,1335,-5021,3
909,874,869,15387,1336,-5021,3
908,874,870,15387,1337,-5019,3
907,874,871,15389,1337,-5021,3
908,874,871,15389,1336,-5021,3
908,876,870,15388,1337,-5021,3
908,874,871,15387,1337,-5021,3
909,875,871,15387,1335,-5020,3
908,875,869,15387,1337,-5021,3
908,874,869,15387,1336,-5020,3
909,874,871,15388,1336,-5020,3
907,876,871,15389,1337,-5020,3
909,876,871,15387,1336,-5020,3
907,876,870,15388,1337,-5019,3
907,875,869,15387,1336,-5020,3
908,876,870,15388,1337,-5021,3
909,875,870,15389,1336,-5020,3
909,874,871,15388,1337,-5021,3
896,862,862,15347,4663,-9020,3
895,864,860,15349,4665,-9020,3
894,863,862,15347,4663,-9020,3
891,862,861,15832,7396,-427,3
890,862,862,15831,7395,-427,3
890,860,862,15833,7395,-429,3
889,860,862,15831,7397,-427,3
891,860,861,15831,7395,-427,3
891,861,861,15832,7397,-428,3
890,860,862,15833,7396,-427,3
889,862,861,15833,7395,-428,3
889,862,862,15831,7397,-427,3
890,860,860,15832,7397,-427,3
891,862,862,15831,7397,-427,3
889,860,860,15832,7396,-429,3
891,860,860,15831,7397,-428,3
890,861,862,15831,7395,-427,3
891,862,861,15831,7397,-427,3
891,862,862,15833,7396,-429,3
891,862,861,15833,7397,-428,3
891,862,860,15831,7396,-428,3
889,860,860,15831,7396,-427,3
890,862,861,15833,7395,-429,3
891,862,860,15832,7396,-428,3
890,861,861,15831,7396,-429,3
890,862,862,15833,7395,-429,3
891,861,860,15832,7396,-429,3
890,861,862,15831,7395,-428,3
891,861,862,15832,7396,-429,3
889,862,862,15831,7397,-428,3
889,860,862,15832,7396,-429,3
890,860,861,15831,7396,-427,3
891,860,861,15831,7396,-429,3
889,861,861,15833,7395,-427,3
890,861,862,15832,7395,-428,3
892,858,863,15449,4795,-6715,3
891,858,861,15449,4796,-6715,3
891,859,863,15449,4795,-6716,3
893,860,861,15447,4796,-6715,3
891,860,861,15449,4796,-6717,3
892,859,863,15447,4797,-6717,3
889,860,861,15832,7395,-427,3
891,861,860,15832,7395,-427,3
890,860,861,15832,7397,-428,3
889,861,860,15831,7397,-428,3
889,862,861,15831,7395,-429,3
890,862,862,15831,7396,-429,3
890,860,860,15833,7397,-428,3
891,861,861,15833,7397,-429,3
891,861,861,15832,7397,-427,3
891,862,861,15831,7395,-427,3
890,861,862,15833,7397,-429,3
891,860,862,15833,7397,-429,3
889,860,860,15832,7396,-427,3
891,860,862,15833,7397,-428,3
891,860,862,15831,7397,-429,3
890,861,860,15832,7396,-427,3
890,861,860,15833,7395,-427,3
890,862,860,15833,7396,-427,3
890,861,861,15833,7395,-429,3
890,862,861,15833,7397,-428,3
891,861,861,15832,7396,-429,3
889,861,861,15832,7397,-429,3
890,862,860,15833,7396,-427,3
891,860,861,15832,7396,-428,3
889,861,862,15833,7395,-429,3
891,862,861,15831,7396,-427,3
890,861,860,15831,7396,-429,3
891,860,862,15832,7396,-428,3
890,862,861,15831,7395,-429,3
891,860,861,15831,7397,-427,3
890,862,862,15833,7396,-427,3
890,860,860,15832,7395,-428,3
891,861,862,15831,7397,-429,3
891,862,860,15833,7395,-427,3
890,862,862,15831,7396,-427,3
879,861,859,16219,2243,-3633,3
881,862,861,16221,2244,-3631,3
879,861,861,16221,2245,-3631,3
879,862,860,16219,2243,-3633,3
879,862,859,16219,2244,-3633,3
880,862,861,16219,2244,-3632,3
881,862,859,16220,2243,-3632,3
879,861,860,16221,2244,-3631,3
881,861,859,16220,2245,-3633,3
880,863,861,16219,2243,-3632,3
880,861,861,16221,2243,-3633,3
879,863,860,16220,2243,-3631,3
881,861,859,16221,2244,-3631,3
881,861,860,16219,2244,-3631,3
881,862,859,16221,2245,-3632,3
881,862,859,16221,2244,-3632,3
879,862,860,16221,2243,-3631,3
880,863,859,16219,2244,-3633,3
879,863,861,16220,2243,-3631,3
881,861,860,16220,2243,-3633,3
880,863,860,16221,2244,-3631,3
889,860,860,15833,7396,-427,3
891,860,862,15449,4795,-6715,3
889,862,862,15832,7396,-427,3
890,860,862,15833,7395,-427,3
889,860,861,15833,7395,-428,3
889,860,862,15831,7397,-427,3
890,862,860,15833,7397,-427,3
890,862,861,15831,7396,-428,3
890,861,862,15831,7395,-429,3
889,860,862,15831,7396,-428,3
890,862,860,15831,7395,-429,3
891,861,861,15833,7396,-427,3
890,862,861,15831,7395,-428,3
891,862,861,15833,7397,-428,3
889,862,861,15833,7396,-428,3
889,861,862,15833,7395,-429,3
890,860,860,15831,7395,-428,3
889,861,860,15833,7396,-429,3
890,862,862,15833,7395,-428,3
889,861,862,15832,7397,-427,3
891,860,860,15832,7396,-428,3
890,860,862,15833,7397,-429,3
891,860,862,15833,7395,-428,3
889,861,862,15832,7396,-428,3
889,860,860,15833,7397,-427,3
891,860,860,15831,7395,-428,3
890,861,860,15832,7397,-429,3
891,860,860,15833,7397,-429,3
890,862,861,15831,7395,-429,3
889,860,860,15833,7397,-428,3
891,862,861,15832,7397,-429,3
891,861,860,15833,7396,-428,3
891,860,862,15833,7395,-427,3
889,861,860,15832,7396,-428,3
891,860,862,15448,4796,-6717,3
893,858,862,15449,4797,-6716,3
891,858,862,15447,4797,-6716,3
894,863,860,15348,4664,-9021,3
896,863,861,15347,4663,-9019,3
894,864,862,15349,4664,-9019,3
894,864,861,15348,4663,-9019,3
894,863,861,15348,4665,-9019,3
893,859,861,15447,4797,-6716,3
892,859,861,15449,4797,-6716,3
892,858,863,15447,4797,-6716,3
892,860,861,15448,4797,-6715,3
893,858,862,15447,4797,-6717,3
891,860,861,15449,4796,-6716,3
893,860,862,15449,4796,-6715,3
892,858,861,15448,4795,-6717,3
893,858,861,15449,4797,-6716,3
893,859,862,15448,4796,-6716,3
891,859,863,15447,4795,-6715,3
893,859,861,15448,4797,-6716,3
891,858,862,15449,4796,-6716,3
892,859,862,15449,4797,-6715,3
892,860,861,15448,4795,-6716,3
893,860,863,15447,4795,-6717,3
893,858,862,15449,4797,-6716,3
891,859,862,15449,4795,-6717,3
893,859,862,15449,4796,-6717,3
891,860,863,15449,4796,-6715,3
892,860,863,15449,4795,-6717,3
893,858,862,15447,4795,-6716,3
892,860,863,15448,4795,-6715,3
892,859,861,15449,4795,-6715,3
895,864,860,15347,4665,-9019,3
893,860,862,15448,4796,-6716,3
894,863,862,15347,4664,-9020,3
896,862,860,15349,4665,-9020,3
895,864,862,15347,4663,-9021,3
895,862,861,15349,4663,-9021,3
895,863,860,15347,4664,-9019,3
896,863,862,15347,4663,-9019,3
894,862,861,15348,4665,-9020,3
895,862,862,15349,4663,-9020,3
896,862,862,15349,4663,-9021,3
894,862,862,15347,4665,-9019,3
894,864,860,15347,4665,-9019,3
894,863,862,15347,4664,-9020,3
895,864,862,15347,4664,-9019,3
896,864,861,15348,4665,-9020,3
896,862,861,15347,4663,-9019,3
895,862,861,15348,4663,-9020,3
896,862,860,15348,4663,-9021,3
895,863,860,15348,4663,-9019,3
895,864,860,15347,4664,-9019,3
894,864,861,15349,4664,-9021,3
896,864,861,15347,4663,-9021,3
894,864,860,15347,4663,-9019,3
896,862,860,15349,4665,-9021,3
894,863,860,15349,4664,-9019,3
894,862,860,15348,4665,-9019,3
894,862,860,15348,4665,-9021,3
895,864,861,15347,4665,-9021,3
896,862,862,15347,4663,-9020,3
896,864,860,15349,4665,-9020,3
895,863,862,15347,4664,-9020,3
895,862,861,15349,4665,-9019,3
895,862,860,15349,4664,-9020,3
881,861,861,16221,2245,-3631,3
891,858,861,15449,4795,-6716,3
893,860,862,15449,4796,-6717,3
893,859,862,15449,4795,-6717,3
893,859,861,15447,4795,-6716,3
891,858,863,15449,4797,-6716,3
893,859,862,15447,4796,-6717,3
893,858,862,15447,4796,-6717,3
891,858,862,15449,4797,-6716,3
892,858,863,15447,4796,-6716,3
892,860,863,15449,4796,-6717,3
891,859,863,15447,4795,-6717,3
891,860,863,15448,4795,-6716,3
893,858,862,15449,4796,-6715,3
893,859,862,15447,4796,-6717,3
893,860,862,15447,4797,-6717,3
891,860,863,15449,4797,-6715,3
891,858,863,15449,4795,-6715,3
891,860,863,15449,4796,-6716,3
892,858,863,15447,4797,-6716,3
893,860,861,15447,4795,-6716,3
893,860,863,15449,4795,-6716,3
891,858,862,15449,4797,-6715,3
891,860,861,15447,4795,-6716,3
893,858,862,15447,4796,-6717,3
891,858,861,15449,4795,-6716,3
891,859,861,15447,4796,-6717,3
893,860,863,15448,4797,-6716,3
891,859,862,15449,4797,-6716,3
892,860,862,15447,4796,-6717,3
893,859,861,15448,4797,-6717,3
892,860,863,15449,4797,-6717,3
893,860,863,15448,4797,-6717,3
892,858,862,15447,4797,-6717,3
892,860,862,15448,4797,-6716,3
892,859,861,15447,4796,-6717,3
892,859,861,15448,4797,-6716,3
891,858,862,15448,4796,-6715,3
892,860,861,15448,4797,-6715,3
893,859,863,15449,4797,-6715,3
891,859,861,15447,4797,-6715,3
892,859,861,15447,4795,-6716,3
892,860,861,15447,4796,-6717,3
892,860,861,15448,4797,-6716,3
893,858,863,15449,4795,-6716,3
893,859,862,15447,4796,-6716,3
891,860,863,15448,4797,-6715,3
893,859,863,15447,4795,-6715,3
893,859,862,15448,4796,-6717,3
891,860,863,15447,4796,-6716,3
893,859,862,15447,4797,-6716,3
893,859,862,15447,4796,-6716,3
891,859,861,15449,4797,-6715,3
893,858,861,15449,4797,-6717,3
893,860,862,15449,4797,-6717,3
893,859,861,15447,4797,-6717,3
891,858,862,15447,4796,-6715,3
893,860,862,15447,4797,-6716,3
893,859,863,15449,4795,-6715,3
891,859,862,15447,4795,-6715,3
891,860,863,15448,4797,-6716,3
891,859,862,15448,4796,-6715,3
893,859,863,15448,4795,-6715,3
891,860,861,15448,4795,-6715,3
892,859,862,15449,4795,-6717,3
893,860,861,15447,4795,-6715,3
868,846,859,16228,3613,-5692,3
869,844,850,16153,2644,-5991,3
869,846,858,16228,3612,-5692,3
866,841,849,15689,2961,-6832,3
867,840,849,15688,2959,-6833,3
867,841,848,15689,2961,-6831,3
865,842,850,15689,2961,-6831,3
867,842,848,15687,2961,-6833,3
866,840,849,15687,2959,-6833,3
867,840,850,15688,2961,-6831,3
866,842,848,15688,2959,-6831,3
865,841,849,15688,2959,-6832,3
867,842,848,15689,2960,-6831,3
866,841,849,15689,2961,-6833,3
865,838,847,15165,2756,-6325,3
865,842,849,15688,2960,-6831,3
865,839,848,15163,2757,-6325,3
864,840,848,15165,2755,-6325,3
864,840,846,15163,2757,-6324,3
864,838,846,15165,2755,-6323,3
865,838,848,15163,2757,-6325,3
865,839,847,15164,2756,-6325,3
866,838,847,15163,2755,-6324,3
866,840,847,15164,2755,-6325,3
864,838,847,15164,2757,-6325,3
865,838,846,15165,2757,-6324,3
866,838,846,15163,2755,-6323,3
865,839,846,15165,2756,-6325,3
865,839,846,15164,2755,-6325,3
864,838,847,15164,2756,-6323,3
866,840,847,15164,2755,-6324,3
867,842,849,15689,2961,-6833,3
866,842,849,15689,2961,-6832,3
866,842,848,15689,2961,-6832,3
865,842,849,15687,2961,-6832,3
866,840,849,15688,2961,-6833,3
865,841,848,15689,2960,-6833,3
867,842,849,15687,2959,-6831,3
866,841,848,15688,2961,-6833,3
865,842,849,15688,2961,-6831,3
866,842,850,15689,2961,-6832,3
867,842,848,15689,2959,-6833,3
866,840,850,15687,2961,-6832,3
865,841,850,15687,2959,-6833,3
865,841,848,15689,2960,-6831,3
866,841,848,15688,2960,-6831,3
865,840,849,15687,2961,-6833,3
867,840,848,15689,2961,-6833,3
866,841,850,15688,2961,-6833,3
867,840,849,15687,2961,-6831,3
865,840,850,15687,2959,-6832,3
867,841,850,15689,2959,-6833,3
866,840,850,15689,2961,-6833,3
865,841,849,15689,2959,-6832,3
865,840,849,15687,2961,-6831,3
866,841,849,15687,2959,-6832,3
866,841,848,15687,2961,-6833,3
866,840,848,15687,2961,-6832,3
867,842,850,15687,2961,-6831,3
867,841,849,15689,2961,-6832,3
865,838,848,15164,2757,-6323,3
866,840,847,15163,2756,-6323,3
866,838,846,15163,2755,-6325,3
866,838,848,15165,2756,-6325,3
864,838,848,15165,2755,-6325,3
866,839,848,15163,2756,-6323,3
864,838,848,15165,2756,-6324,3
865,838,848,15163,2755,-6325,3
866,839,847,15165,2757,-6325,3
866,838,847,15164,2756,-6324,3
865,839,847,15165,2757,-6323,3
866,840,847,15165,2756,-6323,3
864,838,847,15165,2756,-6323,3
866,838,848,15163,2756,-6324,3
864,839,847,15164,2756,-6323,3
866,838,848,15164,2757,-6325,3
865,839,846,15163,2755,-6324,3
866,840,847,15165,2756,-6323,3
866,840,847,15164,2755,-6323,3
865,840,847,15163,2756,-6324,3
865,840,846,15165,2756,-6325,3
864,840,847,15165,2757,-6323,3
865,838,848,15165,2757,-6323,3
865,838,848,15164,2755,-6323,3
866,840,847,15163,2756,-6325,3
866,838,847,15164,2755,-6323,3
864,838,847,15163,2757,-6323,3
865,840,846,15164,2756,-6323,3
865,840,847,15165,2757,-6325,3
865,838,846,15164,2756,-6325,3
865,839,847,15164,2756,-6324,3
864,839,846,15165,2756,-6324,3
865,838,848,15165,2757,-6325,3
864,839,848,15163,2756,-6323,3
864,840,848,15163,2756,-6324,3
865,839,846,15163,2757,-6323,3
865,838,846,15163,2757,-6324,3
864,838,848,15165,2755,-6325,3
865,838,847,15163,2757,-6324,3
864,840,848,15164,2755,-6323,3
864,838,846,15165,2756,-6325,3
866,839,848,15165,2755,-6323,3
864,840,846,15163,2755,-6323,3
865,838,848,15165,2756,-6325,3
865,838,847,15164,2757,-6323,3
864,839,848,15164,2755,-6325,3
865,839,846,15164,2756,-6325,3
865,839,847,15163,2755,-6324,3
865,838,846,15163,2755,-6324,3
865,838,847,15165,2757,-6324,3
865,838,846,15164,2755,-6325,3
865,839,847,15163,2755,-6324,3
866,839,847,15165,2756,-6325,3
865,839,847,15163,2757,-6324,3
866,840,848,15164,2755,-6324,3
864,839,847,15163,2756,-6324,3
865,838,847,15164,2757,-6323,3
864,838,848,15164,2757,-6324,3
866,840,848,15164,2756,-6325,3
865,839,847,15164,2755,-6324,3
867,840,849,15688,2959,-6831,3
866,840,850,15687,2959,-6833,3
865,841,849,15687,2960,-6833,3
867,840,850,15688,2961,-6831,3
866,841,850,16501,3008,-6128,3
866,840,849,16501,3007,-6129,3
866,841,849,16501,3009,-6128,3
866,841,848,16500,3009,-6127,3
866,841,848,16499,3007,-6128,3
866,840,848,16500,3009,-6128,3
867,841,848,16500,3009,-6128,3
865,840,848,16501,3009,-6127,3
867,839,849,16500,3008,-6128,3
865,839,849,16501,3009,-6127,3
867,841,848,16500,3007,-6129,3
867,840,850,16499,3007,-6127,3
867,839,849,16500,3009,-6129,3
865,841,848,16500,3009,-6129,3
865,840,849,16500,3009,-6127,3
867,839,849,16500,3007,-6129,3
865,840,849,16499,3009,-6128,3
867,839,850,16500,3008,-6129,3
866,839,849,16501,3008,-6129,3
867,841,850,16500,3009,-6127,3
865,840,850,16501,3009,-6127,3
866,841,848,16500,3009,-6127,3
866,840,849,16499,3008,-6129,3
867,841,848,16499,3009,-6128,3
865,839,848,16501,3009,-6129,3
866,841,850,16501,3007,-6128,3
866,841,848,16501,3007,-6128,3
867,839,848,16499,3008,-6129,3
865,839,848,16501,3007,-6127,3
867,840,849,16500,3007,-6129,3
865,841,849,16499,3009,-6128,3
865,839,850,16500,3008,-6128,3
867,841,850,16501,3007,-6128,3
866,839,849,16499,3007,-6128,3
867,841,849,16499,3007,-6127,3
866,840,850,16501,3007,-6129,3
865,840,848,16501,3007,-6128,3
866,841,850,16501,3008,-6128,3
865,840,848,16499,3008,-6128,3
867,840,848,16500,3008,-6127,3
866,840,848,16500,3008,-6128,3
865,839,849,16499,3009,-6128,3
865,839,850,16499,3009,-6129,3
866,841,850,16500,3007,-6128,3
866,840,848,16499,3007,-6129,3
866,840,848,16499,3007,-6128,3
867,841,850,16499,3007,-6129,3
866,841,850,16499,3008,-6127,3
867,839,850,16501,3008,-6128,3
865,841,849,16499,3008,-6129,3
866,839,848,16501,3009,-6129,3
866,841,849,16501,3007,-6128,3
866,841,849,16500,3007,-6127,3
867,841,848,16500,3007,-6129,3
866,839,848,16501,3009,-6129,3
867,839,850,16501,3009,-6127,3
865,840,848,16501,3007,-6128,3
865,839,848,16500,3008,-6128,3
866,840,848,15164,2756,-6325,3
867,839,848,16499,3008,-6129,3
866,839,848,16500,3008,-6129,3
867,841,850,15689,2960,-6832,3
865,842,849,15688,2961,-6832,3
867,841,849,15688,2960,-6832,3
867,840,849,15687,2961,-6831,3
865,840,848,15688,2959,-6831,3
866,842,850,15687,2960,-6832,3
867,841,849,15688,2960,-6831,3
866,840,849,15687,2961,-6831,3
866,842,848,15688,2960,-6832,3
865,841,848,15687,2960,-6831,3
866,841,848,15689,2961,-6832,3
866,840,848,15687,2961,-6832,3
867,842,850,15689,2959,-6833,3
866,842,848,15688,2959,-6831,3
865,840,848,15688,2961,-6831,3
865,841,850,15688,2960,-6831,3
865,840,849,15689,2961,-6832,3
865,841,849,15688,2961,-6833,3
866,842,848,15689,2959,-6831,3
866,840,849,15689,2961,-6831,3
865,842,848,15688,2960,-6833,3
867,842,850,15689,2959,-6831,3
867,842,849,15689,2960,-6832,3
867,841,849,15688,2959,-6831,3
866,841,848,15689,2960,-6833,3
867,841,848,15689,2959,-6833,3
867,840,850,15687,2961,-6833,3
866,840,848,15687,2959,-6831,3
866,841,849,15689,2961,-6831,3
865,840,849,15689,2960,-6832,3
867,841,850,16501,3007,-6127,3
867,841,848,16499,3009,-6127,3
867,842,848,15687,2960,-6833,3
867,841,850,15688,2961,-6831,3
865,840,850,15687,2961,-6831,3
866,841,850,15687,2961,-6831,3
866,840,848,15688,2961,-6832,3
867,840,848,15688,2961,-6833,3
866,842,850,15689,2961,-6832,3
